这个,r,客户1,O
讲座,n,客户1,O
。,wp,客户1,O
,,,
哦,e,客服1,O
，,wp,客服1,O
您,r,客服1,O
想,v,客服1,O
预约,v,客服1,O
讲座,n,客服1,O
是,v,客服1,O
吗,u,客服1,O
？,wp,客服1,O
,,,
啊,e,客户1,O
对,q,客户1,O
。,wp,客户1,O
,,,
孩子,n,客服1,O
多,d,客服1,O
大,a,客服1,O
了,u,客服1,O
呀,u,客服1,O
？,wp,客服1,O
,,,
刚,d,客户1,O
四,m,客户1,B-GRADE
年级,n,客户1,E-GRADE
。,wp,客户1,O
,,,
哦,e,客服1,O
，,wp,客服1,O
四,m,客服1,O
年级,n,客服1,O
，,wp,客服1,O
哦,e,客服1,O
。,wp,客服1,O
,,,
我,r,客服1,O
这边,r,客服1,O
，,wp,客服1,O
因为,c,客服1,O
我们,r,客服1,O
系统,n,客服1,O
要,v,客服1,O
那个,r,客服1,O
记录,v,客服1,O
，,wp,客服1,O
所以,c,客服1,O
我,r,客服1,O
呃,v,客服1,O
稍微,d,客服1,O
了解,v,客服1,O
一下,m,客服1,O
，,wp,客服1,O
然后,c,客服1,O
记录,v,客服1,O
一下,m,客服1,O
。,wp,客服1,O
,,,
嗯,o,客户1,O
。,wp,客户1,O
,,,
那,r,客服1,O
现在,nt,客服1,O
的,u,客服1,O
话,n,客服1,O
你们,r,客服1,O
有,v,客服1,O
在,d,客服1,O
找,v,客服1,O
家教,n,客服1,O
吗,u,客服1,O
？,wp,客服1,O
,,,
没有,v,客户1,O
，,wp,客户1,O
其实,d,客户1,O
我,r,客户1,O
一直,d,客户1,O
都,d,客户1,O
把,p,客户1,O
你们,r,客户1,O
a,v,客户1,O
p,ws,客户1,O
p,ws,客户1,O
下,v,客户1,O
好,a,客户1,O
了,u,客户1,O
，,wp,客户1,O
今天,nt,客户1,O
是,v,客户1,O
偶然,a,客户1,O
看到,v,客户1,O
有,v,客户1,O
个,q,客户1,O
推送,v,客户1,O
今天,nt,客户1,O
有,v,客户1,O
一个,m,客户1,O
。,wp,客户1,O
,,,
呃,n,客户1,O
一个,m,客户1,O
那个,r,客户1,O
就,d,客户1,O
是,v,客户1,O
翻译,v,客户1,O
的,u,客户1,O
一个,m,客户1,O
讲座,n,客户1,O
。,wp,客户1,O
,,,
因为,c,客户1,O
我,r,客户1,O
我,r,客户1,O
我,r,客户1,O
以前,nd,客户1,O
有,v,客户1,O
很多,m,客户1,O
他,r,客户1,O
就是,v,客户1,O
在,p,客户1,O
你家,r,客户1,O
找,v,客户1,O
的,u,客户1,O
那个,r,客户1,O
家教,n,客户1,O
老师,n,客户1,O
还,d,客户1,O
挺,d,客户1,O
好,a,客户1,O
的,u,客户1,O
。,wp,客户1,O
,,,
现在,nt,客户1,O
没有,d,客户1,O
想,v,客户1,O
找,v,客户1,O
。,wp,客户1,O
,,,
之后,nd,客户1,O
如果,c,客户1,O
有的,r,客户1,O
话,n,客户1,O
我,r,客户1,O
会,v,客户1,O
联系,v,客户1,O
你们,r,客户1,O
的,u,客户1,O
。,wp,客户1,O
,,,
哦,e,客服1,O
，,wp,客服1,O
好,a,客服1,O
的,u,客服1,O
呀,u,客服1,O
，,wp,客服1,O
嗯,e,客服1,O
。,wp,客服1,O
,,,
挺,d,客户1,O
好,a,客户1,O
的,u,客户1,O
。,wp,客户1,O
,,,
行,v,客服1,O
。,wp,客服1,O
,,,
那个,r,客服1,O
呃,v,客服1,O
我,r,客服1,O
是,v,客服1,O
你,r,客服1,O
，,wp,客服1,O
就,p,客服1,O
今后,nt,客服1,O
的,u,客服1,O
话,n,客服1,O
你,r,客服1,O
在,p,客服1,O
亲亲,v,客服1,O
的,u,客服1,O
这些,r,客服1,O
找,v,客服1,O
老师,n,客服1,O
啊,u,客服1,O
，,wp,客服1,O
配,v,客服1,O
对,p,客服1,O
老师,n,客服1,O
这块,r,客服1,O
呢,u,客服1,O
就,d,客服1,O
是,v,客服1,O
我,r,客服1,O
。,wp,客服1,O
,,,
那,r,客服1,O
呃,q,客服1,O
。,wp,客服1,O
,,,
专属,b,客服1,O
助教,v,客服1,O
，,wp,客服1,O
然后,c,客服1,O
后期,nt,客服1,O
有,v,客服1,O
什么,r,客服1,O
问题,n,客服1,O
的,u,客服1,O
话,n,客服1,O
你,r,客服1,O
可以,v,客服1,O
直接,a,客服1,O
在,p,客服1,O
微信,n,客服1,O
上,nd,客服1,O
叫,v,客服1,O
我,r,客服1,O
。,wp,客服1,O
呃,v,客服1,O
我,r,客服1,O
方便,a,客服1,O
。,wp,客服1,O
,,,
您,r,客服1,O
微信,n,客服1,O
吗,u,客服1,O
？,wp,客服1,O
您,r,客服1,O
的,u,客服1,O
手机,n,客服1,O
号,n,客服1,O
是,v,客服1,O
微信,n,客服1,O
是,v,客服1,O
吗,u,客服1,O
？,wp,客服1,O
,,,
呃,i,客户1,O
，,wp,客户1,O
好,a,客户1,O
，,wp,客户1,O
好,a,客户1,O
的,u,客户1,O
。,wp,客户1,O
,,,
对,a,客服1,O
，,wp,客服1,O
就是,v,客服1,O
您,r,客服1,O
。,wp,客服1,O
,,,
那,r,客服1,O
我,r,客服1,O
稍后,d,客服1,O
。,wp,客服1,O
,,,
然后,c,客服1,O
。,wp,客服1,O
,,,
嗯,o,客户1,O
。,wp,客户1,O
,,,
会,v,客服1,O
写,v,客服1,O
上,v,客服1,O
我,r,客服1,O
是,v,客服1,O
轻轻,d,客服1,O
家教,n,客服1,O
的,u,客服1,O
那个,r,客服1,O
宋,nh,客服1,O
老师,n,客服1,O
，,wp,客服1,O
您,r,客服1,O
到,v,客服1,O
时候,n,客服1,O
。,wp,客服1,O
,,,
好,a,客户1,O
的,u,客户1,O
。,wp,客户1,O
,,,
然后,c,客服1,O
有,v,客服1,O
什么,r,客服1,O
。,wp,客服1,O
,,,
你,r,客服1,O
在,p,客服1,O
微信,n,客服1,O
上,nd,客服1,O
都,d,客服1,O
可以,v,客服1,O
直接,a,客服1,O
问,v,客服1,O
我,r,客服1,O
，,wp,客服1,O
或者,c,客服1,O
我们,r,客服1,O
。,wp,客服1,O
,,,
我们,r,客服1,O
官网,n,客服1,O
上,nd,客服1,O
会,v,客服1,O
有,v,客服1,O
。,wp,客服1,O
,,,
活动,v,客服1,O
我,r,客服1,O
会,v,客服1,O
在,p,客服1,O
那个,r,客服1,O
，,wp,客服1,O
我,r,客服1,O
在,p,客服1,O
朋友圈,n,客服1,O
都,d,客服1,O
会,v,客服1,O
发,v,客服1,O
，,wp,客服1,O
你,r,客服1,O
可以,v,客服1,O
关注,v,客服1,O
一下,m,客服1,O
，,wp,客服1,O
好,a,客服1,O
吗,u,客服1,O
？,wp,客服1,O
,,,
嗯,o,客户1,O
好,a,客户1,O
。,wp,客户1,O
,,,
不,d,客服1,O
打扰,v,客服1,O
您,r,客服1,O
了,u,客服1,O
，,wp,客服1,O
好,a,客服1,O
，,wp,客服1,O
哎,e,客服1,O
，,wp,客服1,O
拜拜,i,客服1,O
。,wp,客服1,O
,,,
